sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
010500006_,шт,Алматы,2025-10-02,20000109125,720.0,2465,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-02,20000109211,144.0,2465,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-03,20000108736,144.0,2475,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-03,20000108966,432.0,2475,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-03,20000109198,144.0,2475,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-03,20000109728,132.0,2475,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-06,20000110534,288.0,2475,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-07,20000110324,720.0,2482,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-07,20000110423,144.0,2482,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-07,20000111048,144.0,2482,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-07,20000111135,144.0,2482,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-07,20000111179,144.0,2482,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-08,20000111455,288.0,2488,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-08,20000111594,170.0,2488,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-08,30000033253,720.0,2488,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-09,20000111815,288.0,2493,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-09,20000112239,288.0,2493,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-10,20000112353,288.0,2507,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-10,20000113099,144.0,2507,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-13,20000113915,288.0,2523,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-14,30000033289,288.0,2521,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-15,20000114178,432.0,2524,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-15,20000114592,144.0,2524,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-15,20000115087,288.0,2524,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-15,20000115232,288.0,2524,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-16,20000114828,288.0,2524,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-16,20000115239,288.0,2524,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-16,30000033312,144.0,2524,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-17,20000115716,432.0,2533,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-17,20000116409,144.0,2533,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-20,20000116796,288.0,2528,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-20,20000116947,144.0,2528,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-21,20000116877,432.0,2541,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-21,20000117637,288.0,2541,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-21,20000117835,130.0,2541,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-22,20000116896,720.0,2546,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-22,20000117426,144.0,2546,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-22,20000118128,144.0,2546,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-23,20000117824,240.0,2547,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-23,20000117884,144.0,2547,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-23,20000118482,144.0,2547,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-23,20000118702,144.0,2547,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-24,20000119129,288.0,2556,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-24,20000119204,144.0,2556,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-24,20000119236,144.0,2556,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-27,20000119766,288.0,2549,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-28,20000120001,288.0,2530,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-28,20000120223,144.0,2530,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-28,20000120338,144.0,2530,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-28,20000120360,720.0,2530,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-29,20000120789,144.0,2546,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-30,20000120538,432.0,2552,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-30,20000121485,144.0,2552,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-30,20000121694,144.0,2552,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-31,20000121207,150.0,2564,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-31,20000121787,432.0,2564,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-31,20000121829,288.0,2564,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-31,20000121964,144.0,2564,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-31,20000122011,144.0,2564,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-31,20000122183,288.0,2564,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-10-31,20000122246,144.0,2564,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-10-01,True,False,24480.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-03,20000122869,175.0,2557,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-03,20000122921,144.0,2557,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-03,20000122926,144.0,2557,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-04,20000123319,144.0,2577,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-05,20000123836,144.0,2580,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-07,20000124926,144.0,2595,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-07,20000125341,144.0,2595,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-07,20000125385,288.0,2595,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-08,20000124922,720.0,2609,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-10,20000125867,144.0,2592,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-10,20000125978,144.0,2592,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-11,20000126462,144.0,2591,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-12,20000126601,288.0,2591,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-12,20000126637,432.0,2591,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-12,20000126937,288.0,2591,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-12,20000127307,144.0,2591,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-14,20000127798,432.0,2606,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-14,20000128303,144.0,2606,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-17,20000129073,288.0,2597,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-17,20000129455,144.0,2597,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-17,20000129553,144.0,2597,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-18,20000129368,144.0,2599,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-18,20000129511,216.0,2599,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-18,20000129561,288.0,2599,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-18,20000129832,144.0,2599,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
010500006_,шт,Алматы,2025-11-18,20000129987,288.0,2599,180,12.0,129.0,96.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,18097.0,False,monthly_and_transactions_not_reconciled
