sku,month,stock_qty_raw,stock_status
010400441_,2024-02-01,1.0,observed
010400441_,2024-03-01,1.0,observed
010400441_,2024-04-01,59.0,observed
010400441_,2024-05-01,150.0,observed
010400441_,2024-06-01,118.0,observed
010400441_,2024-07-01,95.0,observed
010400441_,2024-08-01,144.0,observed
010400441_,2024-09-01,104.0,observed
010400441_,2024-10-01,135.0,observed
010400441_,2024-11-01,3.0,observed
010400441_,2024-12-01,187.0,observed
010400441_,2025-01-01,133.0,observed
010400441_,2025-02-01,107.0,observed
010400441_,2025-03-01,147.0,observed
010400441_,2025-04-01,297.0,observed
010400441_,2025-05-01,275.0,observed
010400441_,2025-06-01,262.0,observed
010400441_,2025-07-01,244.0,observed
010400441_,2025-08-01,227.0,observed
010400441_,2025-09-01,193.0,observed
010400441_,2025-10-01,177.0,observed
010400441_,2025-11-01,164.0,observed
010400441_,2025-12-01,135.0,observed
010400441_,2026-01-01,113.0,observed
010400441_,2026-02-01,105.0,observed
010400441_,2026-03-01,90.0,observed
010400441_,2026-04-01,73.0,observed
010400441_,2026-05-01,59.0,observed
010400441_,2026-06-01,42.0,observed
010400441_,2026-07-01,29.0,observed
010400441_,2026-08-01,55.0,observed
010400441_,2026-09-01,38.0,observed
010400445_,2024-01-01,15.0,observed
010400445_,2024-02-01,1.0,observed
010400445_,2024-03-01,59.0,observed
010400445_,2024-04-01,95.0,observed
010400445_,2024-05-01,214.0,observed
010400445_,2024-06-01,186.0,observed
010400445_,2024-07-01,163.0,observed
010400445_,2024-08-01,190.0,observed
010400445_,2024-09-01,116.0,observed
010400445_,2024-10-01,102.0,observed
010400445_,2024-11-01,45.0,observed
010400445_,2024-12-01,115.0,observed
010400445_,2025-01-01,128.0,observed
010400445_,2025-02-01,139.0,observed
010400445_,2025-03-01,166.0,observed
010400445_,2025-04-01,287.0,observed
010400445_,2025-05-01,239.0,observed
010400445_,2025-06-01,211.0,observed
010400445_,2025-07-01,163.0,observed
010400445_,2025-08-01,154.0,observed
010400445_,2025-09-01,140.0,observed
010400445_,2025-10-01,146.0,observed
010400445_,2025-11-01,104.0,observed
010400445_,2025-12-01,140.0,observed
010400445_,2026-01-01,119.0,observed
010400445_,2026-02-01,99.0,observed
010400445_,2026-03-01,110.0,observed
010400445_,2026-04-01,97.0,observed
010400445_,2026-05-01,91.0,observed
010400445_,2026-06-01,75.0,observed
010400445_,2026-07-01,59.0,observed
010400445_,2026-08-01,64.0,observed
010400445_,2026-09-01,39.0,observed
010400448_,2024-01-01,20.0,observed
010400448_,2024-02-01,3.0,observed
010400448_,2024-03-01,1.0,observed
010400448_,2024-04-01,41.0,observed
010400448_,2024-05-01,193.0,observed
010400448_,2024-06-01,157.0,observed
010400448_,2024-07-01,131.0,observed
010400448_,2024-08-01,186.0,observed
010400448_,2024-09-01,133.0,observed
010400448_,2024-10-01,98.0,observed
010400448_,2024-11-01,98.0,observed
010400448_,2024-12-01,108.0,observed
010400448_,2025-01-01,96.0,observed
010400448_,2025-02-01,81.0,observed
010400448_,2025-03-01,134.0,observed
010400448_,2025-04-01,206.0,observed
010400448_,2025-05-01,171.0,observed
010400448_,2025-06-01,150.0,observed
010400448_,2025-07-01,124.0,observed
010400448_,2025-08-01,104.0,observed
010400448_,2025-09-01,112.0,observed
010400448_,2025-10-01,113.0,observed
010400448_,2025-11-01,76.0,observed
010400448_,2025-12-01,93.0,observed
010400448_,2026-01-01,71.0,observed
010400448_,2026-02-01,59.0,observed
010400448_,2026-03-01,53.0,observed
010400448_,2026-04-01,62.0,observed
010400448_,2026-05-01,59.0,observed
010400448_,2026-06-01,49.0,observed
010400448_,2026-07-01,36.0,observed
010400448_,2026-08-01,27.0,observed
010400448_,2026-09-01,27.0,observed
300200784_,2024-01-01,,blank
300200784_,2024-02-01,,blank
300200784_,2024-03-01,,blank
300200784_,2024-04-01,,blank
300200784_,2024-05-01,,blank
300200784_,2024-06-01,,blank
300200784_,2024-07-01,,blank
300200784_,2024-08-01,,blank
300200784_,2024-09-01,475.0,observed
300200784_,2024-10-01,286.0,observed
300200784_,2024-11-01,209.0,observed
300200784_,2024-12-01,404.0,observed
300200784_,2025-01-01,221.0,observed
300200784_,2025-02-01,447.0,observed
300200784_,2025-03-01,369.0,observed
300200784_,2025-04-01,439.0,observed
300200784_,2025-05-01,618.0,observed
300200784_,2025-06-01,565.0,observed
300200784_,2025-07-01,525.0,observed
300200784_,2025-08-01,455.0,observed
300200784_,2025-09-01,401.0,observed
300200784_,2025-10-01,345.0,observed
300200784_,2025-11-01,279.0,observed
300200784_,2025-12-01,331.0,observed
300200784_,2026-01-01,330.0,observed
300200784_,2026-02-01,330.0,observed
300200784_,2026-03-01,326.0,observed
300200784_,2026-04-01,266.0,observed
300200784_,2026-05-01,261.0,observed
300200784_,2026-06-01,261.0,observed
300200784_,2026-07-01,260.0,observed
300200784_,2026-08-01,203.0,observed
300200784_,2026-09-01,116.0,observed
300200785_,2024-01-01,,blank
300200785_,2024-02-01,,blank
300200785_,2024-03-01,,blank
300200785_,2024-04-01,,blank
300200785_,2024-05-01,,blank
300200785_,2024-06-01,,blank
300200785_,2024-07-01,,blank
300200785_,2024-08-01,,blank
300200785_,2024-09-01,126.0,observed
300200785_,2024-10-01,38.0,observed
300200785_,2024-11-01,151.0,observed
300200785_,2024-12-01,376.0,observed
300200785_,2025-01-01,327.0,observed
300200785_,2025-02-01,265.0,observed
300200785_,2025-03-01,250.0,observed
300200785_,2025-04-01,249.0,observed
300200785_,2025-05-01,246.0,observed
300200785_,2025-06-01,232.0,observed
300200785_,2025-07-01,212.0,observed
300200785_,2025-08-01,195.0,observed
300200785_,2025-09-01,172.0,observed
300200785_,2025-10-01,175.0,observed
300200785_,2025-11-01,163.0,observed
300200785_,2025-12-01,155.0,observed
300200785_,2026-01-01,154.0,observed
300200785_,2026-02-01,154.0,observed
300200785_,2026-03-01,152.0,observed
300200785_,2026-04-01,161.0,observed
300200785_,2026-05-01,158.0,observed
300200785_,2026-06-01,158.0,observed
300200785_,2026-07-01,158.0,observed
300200785_,2026-08-01,173.0,observed
300200785_,2026-09-01,166.0,observed
300200786_,2024-01-01,,blank
300200786_,2024-02-01,,blank
300200786_,2024-03-01,,blank
300200786_,2024-04-01,,blank
300200786_,2024-05-01,,blank
300200786_,2024-06-01,,blank
300200786_,2024-07-01,,blank
300200786_,2024-08-01,,blank
300200786_,2024-09-01,40.0,observed
300200786_,2024-10-01,108.0,observed
300200786_,2024-11-01,158.0,observed
300200786_,2024-12-01,158.0,observed
300200786_,2025-01-01,158.0,observed
300200786_,2025-02-01,128.0,observed
300200786_,2025-03-01,128.0,observed
300200786_,2025-04-01,128.0,observed
300200786_,2025-05-01,128.0,observed
300200786_,2025-06-01,128.0,observed
300200786_,2025-07-01,128.0,observed
300200786_,2025-08-01,127.0,observed
300200786_,2025-09-01,127.0,observed
300200786_,2025-10-01,137.0,observed
300200786_,2025-11-01,137.0,observed
300200786_,2025-12-01,137.0,observed
300200786_,2026-01-01,137.0,observed
300200786_,2026-02-01,137.0,observed
300200786_,2026-03-01,137.0,observed
300200786_,2026-04-01,154.0,observed
300200786_,2026-05-01,154.0,observed
300200786_,2026-06-01,154.0,observed
300200786_,2026-07-01,154.0,observed
300200786_,2026-08-01,164.0,observed
300200786_,2026-09-01,164.0,observed
300200787_,2024-01-01,,blank
300200787_,2024-02-01,,blank
300200787_,2024-03-01,,blank
300200787_,2024-04-01,,blank
300200787_,2024-05-01,,blank
300200787_,2024-06-01,,blank
300200787_,2024-07-01,,blank
300200787_,2024-08-01,,blank
300200787_,2024-09-01,80.0,observed
300200787_,2024-10-01,114.0,observed
300200787_,2024-11-01,306.0,observed
300200787_,2024-12-01,295.0,observed
300200787_,2025-01-01,253.0,observed
300200787_,2025-02-01,193.0,observed
300200787_,2025-03-01,179.0,observed
300200787_,2025-04-01,178.0,observed
300200787_,2025-05-01,164.0,observed
300200787_,2025-06-01,154.0,observed
300200787_,2025-07-01,154.0,observed
300200787_,2025-08-01,152.0,observed
300200787_,2025-09-01,149.0,observed
300200787_,2025-10-01,142.0,observed
300200787_,2025-11-01,142.0,observed
300200787_,2025-12-01,142.0,observed
300200787_,2026-01-01,142.0,observed
300200787_,2026-02-01,142.0,observed
300200787_,2026-03-01,141.0,observed
300200787_,2026-04-01,169.0,observed
300200787_,2026-05-01,168.0,observed
300200787_,2026-06-01,168.0,observed
300200787_,2026-07-01,166.0,observed
300200787_,2026-08-01,164.0,observed
300200787_,2026-09-01,164.0,observed
300200788_,2024-01-01,,blank
300200788_,2024-02-01,,blank
300200788_,2024-03-01,,blank
300200788_,2024-04-01,,blank
300200788_,2024-05-01,,blank
300200788_,2024-06-01,,blank
300200788_,2024-07-01,,blank
300200788_,2024-08-01,,blank
300200788_,2024-09-01,30.0,observed
300200788_,2024-10-01,,blank
300200788_,2024-11-01,160.0,observed
300200788_,2024-12-01,160.0,observed
300200788_,2025-01-01,160.0,observed
300200788_,2025-02-01,130.0,observed
300200788_,2025-03-01,130.0,observed
300200788_,2025-04-01,130.0,observed
300200788_,2025-05-01,130.0,observed
300200788_,2025-06-01,130.0,observed
300200788_,2025-07-01,130.0,observed
300200788_,2025-08-01,129.0,observed
300200788_,2025-09-01,129.0,observed
300200788_,2025-10-01,138.0,observed
300200788_,2025-11-01,132.0,observed
300200788_,2025-12-01,130.0,observed
300200788_,2026-01-01,130.0,observed
300200788_,2026-02-01,128.0,observed
300200788_,2026-03-01,124.0,observed
300200788_,2026-04-01,143.0,observed
300200788_,2026-05-01,143.0,observed
300200788_,2026-06-01,143.0,observed
300200788_,2026-07-01,143.0,observed
300200788_,2026-08-01,152.0,observed
300200788_,2026-09-01,142.0,observed
300200789_,2024-01-01,,blank
300200789_,2024-02-01,,blank
300200789_,2024-03-01,,blank
300200789_,2024-04-01,,blank
300200789_,2024-05-01,,blank
300200789_,2024-06-01,,blank
300200789_,2024-07-01,,blank
300200789_,2024-08-01,,blank
300200789_,2024-09-01,24.0,observed
300200789_,2024-10-01,,blank
300200789_,2024-11-01,84.0,observed
300200789_,2024-12-01,84.0,observed
300200789_,2025-01-01,56.0,observed
300200789_,2025-02-01,46.0,observed
300200789_,2025-03-01,31.0,observed
300200789_,2025-04-01,47.0,observed
300200789_,2025-05-01,92.0,observed
300200789_,2025-06-01,74.0,observed
300200789_,2025-07-01,74.0,observed
300200789_,2025-08-01,74.0,observed
300200789_,2025-09-01,72.0,observed
300200789_,2025-10-01,74.0,observed
300200789_,2025-11-01,74.0,observed
300200789_,2025-12-01,74.0,observed
300200789_,2026-01-01,74.0,observed
300200789_,2026-02-01,73.0,observed
300200789_,2026-03-01,72.0,observed
300200789_,2026-04-01,75.0,observed
300200789_,2026-05-01,75.0,observed
300200789_,2026-06-01,75.0,observed
300200789_,2026-07-01,75.0,observed
300200789_,2026-08-01,49.0,observed
300200789_,2026-09-01,49.0,observed
300200790_,2024-01-01,,blank
300200790_,2024-02-01,,blank
300200790_,2024-03-01,,blank
300200790_,2024-04-01,,blank
300200790_,2024-05-01,,blank
300200790_,2024-06-01,,blank
300200790_,2024-07-01,,blank
300200790_,2024-08-01,,blank
300200790_,2024-09-01,20.0,observed
300200790_,2024-10-01,,blank
300200790_,2024-11-01,68.0,observed
300200790_,2024-12-01,105.0,observed
300200790_,2025-01-01,93.0,observed
300200790_,2025-02-01,78.0,observed
300200790_,2025-03-01,68.0,observed
300200790_,2025-04-01,68.0,observed
300200790_,2025-05-01,68.0,observed
300200790_,2025-06-01,42.0,observed
300200790_,2025-07-01,42.0,observed
300200790_,2025-08-01,34.0,observed
300200790_,2025-09-01,40.0,observed
300200790_,2025-10-01,47.0,observed
300200790_,2025-11-01,45.0,observed
300200790_,2025-12-01,45.0,observed
300200790_,2026-01-01,41.0,observed
300200790_,2026-02-01,41.0,observed
300200790_,2026-03-01,41.0,observed
300200790_,2026-04-01,45.0,observed
300200790_,2026-05-01,45.0,observed
300200790_,2026-06-01,45.0,observed
300200790_,2026-07-01,45.0,observed
300200790_,2026-08-01,50.0,observed
300200790_,2026-09-01,42.0,observed
300200791_,2024-01-01,,blank
300200791_,2024-02-01,,blank
300200791_,2024-03-01,,blank
300200791_,2024-04-01,,blank
300200791_,2024-05-01,,blank
300200791_,2024-06-01,,blank
300200791_,2024-07-01,,blank
300200791_,2024-08-01,,blank
300200791_,2024-09-01,25.0,observed
300200791_,2024-10-01,4.0,observed
300200791_,2024-11-01,46.0,observed
300200791_,2024-12-01,96.0,observed
300200791_,2025-01-01,95.0,observed
300200791_,2025-02-01,85.0,observed
300200791_,2025-03-01,82.0,observed
300200791_,2025-04-01,82.0,observed
300200791_,2025-05-01,82.0,observed
300200791_,2025-06-01,81.0,observed
300200791_,2025-07-01,69.0,observed
300200791_,2025-08-01,69.0,observed
300200791_,2025-09-01,69.0,observed
300200791_,2025-10-01,72.0,observed
300200791_,2025-11-01,72.0,observed
300200791_,2025-12-01,72.0,observed
300200791_,2026-01-01,72.0,observed
300200791_,2026-02-01,72.0,observed
300200791_,2026-03-01,72.0,observed
300200791_,2026-04-01,81.0,observed
300200791_,2026-05-01,81.0,observed
300200791_,2026-06-01,81.0,observed
300200791_,2026-07-01,81.0,observed
300200791_,2026-08-01,91.0,observed
300200791_,2026-09-01,91.0,observed
300200792_,2024-01-01,,blank
300200792_,2024-02-01,,blank
300200792_,2024-03-01,,blank
300200792_,2024-04-01,,blank
300200792_,2024-05-01,,blank
300200792_,2024-06-01,,blank
300200792_,2024-07-01,,blank
300200792_,2024-08-01,,blank
300200792_,2024-09-01,,blank
300200792_,2024-10-01,18.0,observed
300200792_,2024-11-01,18.0,observed
300200792_,2024-12-01,17.0,observed
300200792_,2025-01-01,17.0,observed
300200792_,2025-02-01,12.0,observed
300200792_,2025-03-01,12.0,observed
300200792_,2025-04-01,12.0,observed
300200792_,2025-05-01,12.0,observed
300200792_,2025-06-01,12.0,observed
300200792_,2025-07-01,12.0,observed
300200792_,2025-08-01,12.0,observed
300200792_,2025-09-01,12.0,observed
300200792_,2025-10-01,12.0,observed
300200792_,2025-11-01,12.0,observed
300200792_,2025-12-01,12.0,observed
300200792_,2026-01-01,12.0,observed
300200792_,2026-02-01,12.0,observed
300200792_,2026-03-01,12.0,observed
300200792_,2026-04-01,5.0,observed
300200792_,2026-05-01,4.0,observed
300200792_,2026-06-01,4.0,observed
300200792_,2026-07-01,4.0,observed
300200792_,2026-08-01,2.0,observed
300200792_,2026-09-01,2.0,observed
300200793_,2024-01-01,,blank
300200793_,2024-02-01,,blank
300200793_,2024-03-01,,blank
300200793_,2024-04-01,,blank
300200793_,2024-05-01,,blank
300200793_,2024-06-01,,blank
300200793_,2024-07-01,,blank
300200793_,2024-08-01,,blank
300200793_,2024-09-01,80.0,observed
300200793_,2024-10-01,69.0,observed
300200793_,2024-11-01,109.0,observed
300200793_,2024-12-01,107.0,observed
300200793_,2025-01-01,104.0,observed
300200793_,2025-02-01,74.0,observed
300200793_,2025-03-01,74.0,observed
300200793_,2025-04-01,74.0,observed
300200793_,2025-05-01,74.0,observed
300200793_,2025-06-01,74.0,observed
300200793_,2025-07-01,74.0,observed
300200793_,2025-08-01,73.0,observed
300200793_,2025-09-01,73.0,observed
300200793_,2025-10-01,90.0,observed
300200793_,2025-11-01,90.0,observed
300200793_,2025-12-01,90.0,observed
300200793_,2026-01-01,90.0,observed
300200793_,2026-02-01,90.0,observed
300200793_,2026-03-01,90.0,observed
300200793_,2026-04-01,90.0,observed
300200793_,2026-05-01,90.0,observed
300200793_,2026-06-01,90.0,observed
300200793_,2026-07-01,90.0,observed
300200793_,2026-08-01,100.0,observed
300200793_,2026-09-01,100.0,observed
300200794_,2024-01-01,,blank
300200794_,2024-02-01,,blank
300200794_,2024-03-01,,blank
300200794_,2024-04-01,,blank
300200794_,2024-05-01,,blank
300200794_,2024-06-01,,blank
300200794_,2024-07-01,,blank
300200794_,2024-08-01,,blank
300200794_,2024-09-01,25.0,observed
300200794_,2024-10-01,1.0,observed
300200794_,2024-11-01,106.0,observed
300200794_,2024-12-01,106.0,observed
300200794_,2025-01-01,99.0,observed
300200794_,2025-02-01,88.0,observed
300200794_,2025-03-01,85.0,observed
300200794_,2025-04-01,85.0,observed
300200794_,2025-05-01,83.0,observed
300200794_,2025-06-01,83.0,observed
300200794_,2025-07-01,83.0,observed
300200794_,2025-08-01,82.0,observed
300200794_,2025-09-01,80.0,observed
300200794_,2025-10-01,85.0,observed
300200794_,2025-11-01,85.0,observed
300200794_,2025-12-01,81.0,observed
300200794_,2026-01-01,81.0,observed
300200794_,2026-02-01,81.0,observed
300200794_,2026-03-01,81.0,observed
300200794_,2026-04-01,91.0,observed
300200794_,2026-05-01,91.0,observed
300200794_,2026-06-01,91.0,observed
300200794_,2026-07-01,91.0,observed
300200794_,2026-08-01,101.0,observed
300200794_,2026-09-01,101.0,observed
300200795_,2024-01-01,,blank
300200795_,2024-02-01,,blank
300200795_,2024-03-01,,blank
300200795_,2024-04-01,,blank
300200795_,2024-05-01,,blank
300200795_,2024-06-01,,blank
300200795_,2024-07-01,,blank
300200795_,2024-08-01,,blank
300200795_,2024-09-01,265.0,observed
300200795_,2024-10-01,461.0,observed
300200795_,2024-11-01,732.0,observed
300200795_,2024-12-01,681.0,observed
300200795_,2025-01-01,560.0,observed
300200795_,2025-02-01,497.0,observed
300200795_,2025-03-01,471.0,observed
300200795_,2025-04-01,491.0,observed
300200795_,2025-05-01,485.0,observed
300200795_,2025-06-01,416.0,observed
300200795_,2025-07-01,415.0,observed
300200795_,2025-08-01,373.0,observed
300200795_,2025-09-01,343.0,observed
300200795_,2025-10-01,318.0,observed
300200795_,2025-11-01,280.0,observed
300200795_,2025-12-01,260.0,observed
300200795_,2026-01-01,257.0,observed
300200795_,2026-02-01,254.0,observed
300200795_,2026-03-01,246.0,observed
300200795_,2026-04-01,283.0,observed
300200795_,2026-05-01,282.0,observed
300200795_,2026-06-01,282.0,observed
300200795_,2026-07-01,282.0,observed
300200795_,2026-08-01,263.0,observed
300200795_,2026-09-01,233.0,observed
300200796_,2024-01-01,,blank
300200796_,2024-02-01,,blank
300200796_,2024-03-01,,blank
300200796_,2024-04-01,,blank
300200796_,2024-05-01,,blank
300200796_,2024-06-01,,blank
300200796_,2024-07-01,,blank
300200796_,2024-08-01,,blank
300200796_,2024-09-01,120.0,observed
300200796_,2024-10-01,184.0,observed
300200796_,2024-11-01,362.0,observed
300200796_,2024-12-01,347.0,observed
300200796_,2025-01-01,292.0,observed
300200796_,2025-02-01,232.0,observed
300200796_,2025-03-01,211.0,observed
300200796_,2025-04-01,231.0,observed
300200796_,2025-05-01,231.0,observed
300200796_,2025-06-01,209.0,observed
300200796_,2025-07-01,209.0,observed
300200796_,2025-08-01,191.0,observed
300200796_,2025-09-01,153.0,observed
300200796_,2025-10-01,172.0,observed
300200796_,2025-11-01,156.0,observed
300200796_,2025-12-01,151.0,observed
300200796_,2026-01-01,151.0,observed
300200796_,2026-02-01,151.0,observed
300200796_,2026-03-01,151.0,observed
300200796_,2026-04-01,149.0,observed
300200796_,2026-05-01,145.0,observed
300200796_,2026-06-01,150.0,observed
300200796_,2026-07-01,150.0,observed
300200796_,2026-08-01,131.0,observed
300200796_,2026-09-01,129.0,observed
300200797_,2024-01-01,,blank
300200797_,2024-02-01,,blank
300200797_,2024-03-01,,blank
300200797_,2024-04-01,,blank
300200797_,2024-05-01,,blank
300200797_,2024-06-01,,blank
300200797_,2024-07-01,,blank
300200797_,2024-08-01,,blank
300200797_,2024-09-01,30.0,observed
300200797_,2024-10-01,150.0,observed
300200797_,2024-11-01,183.0,observed
300200797_,2024-12-01,180.0,observed
300200797_,2025-01-01,164.0,observed
300200797_,2025-02-01,124.0,observed
300200797_,2025-03-01,116.0,observed
300200797_,2025-04-01,115.0,observed
300200797_,2025-05-01,113.0,observed
300200797_,2025-06-01,111.0,observed
300200797_,2025-07-01,111.0,observed
300200797_,2025-08-01,103.0,observed
300200797_,2025-09-01,100.0,observed
300200797_,2025-10-01,112.0,observed
300200797_,2025-11-01,104.0,observed
300200797_,2025-12-01,101.0,observed
300200797_,2026-01-01,101.0,observed
300200797_,2026-02-01,101.0,observed
300200797_,2026-03-01,101.0,observed
300200797_,2026-04-01,109.0,observed
300200797_,2026-05-01,108.0,observed
300200797_,2026-06-01,108.0,observed
300200797_,2026-07-01,107.0,observed
300200797_,2026-08-01,107.0,observed
300200797_,2026-09-01,102.0,observed
300200798_,2024-01-01,,blank
300200798_,2024-02-01,,blank
300200798_,2024-03-01,,blank
300200798_,2024-04-01,,blank
300200798_,2024-05-01,,blank
300200798_,2024-06-01,,blank
300200798_,2024-07-01,,blank
300200798_,2024-08-01,,blank
300200798_,2024-09-01,30.0,observed
300200798_,2024-10-01,68.0,observed
300200798_,2024-11-01,66.0,observed
300200798_,2024-12-01,114.0,observed
300200798_,2025-01-01,94.0,observed
300200798_,2025-02-01,64.0,observed
300200798_,2025-03-01,52.0,observed
300200798_,2025-04-01,67.0,observed
300200798_,2025-05-01,67.0,observed
300200798_,2025-06-01,67.0,observed
300200798_,2025-07-01,67.0,observed
300200798_,2025-08-01,65.0,observed
300200798_,2025-09-01,60.0,observed
300200798_,2025-10-01,67.0,observed
300200798_,2025-11-01,66.0,observed
300200798_,2025-12-01,66.0,observed
300200798_,2026-01-01,66.0,observed
300200798_,2026-02-01,66.0,observed
300200798_,2026-03-01,66.0,observed
300200798_,2026-04-01,73.0,observed
300200798_,2026-05-01,72.0,observed
300200798_,2026-06-01,72.0,observed
300200798_,2026-07-01,72.0,observed
300200798_,2026-08-01,76.0,observed
